Format,OpenLAP Export
Venue,Spa-Francorchamps
Vehicle,Formula 1 mod
Driver,OpenLap
Device
Comment
Date,13/09/2025
Time,16:12:16
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear
3088.187744,50.139999,88.655037,437.298065,59.357815,0.494935,6.762270,29.378578,30.146952,1.000000,0.000000,0.000000,15.522625,1.552263,5.251421,-10358.655273,-2589.663818,6506.628906,-16.715895,-6357.240234,-16715.896484,2147.187744,340.218567,428371.250000,12023.568359,1.000000
3089.377441,50.160000,86.924118,437.205383,59.493179,0.515728,6.752575,30.682739,31.417217,1.000000,0.000000,0.000000,16.143284,1.614328,5.484540,-10405.958984,-2601.489746,6512.200195,-16.763199,-6357.240234,-16763.199219,2149.026123,340.509888,429715.843750,12050.988281,1.000000
3090.569824,50.180000,84.339478,437.112488,59.628345,0.536402,6.742352,31.985218,32.688324,1.000000,0.000000,0.000000,16.757980,1.675798,5.717358,-10453.294922,-2613.323730,6517.436523,-16.810535,-6357.240234,-16810.535156,2150.754150,340.783691,431038.375000,12078.367188,1.000000
3091.764648,50.200001,81.875259,437.019409,59.763298,0.556868,6.732103,33.280602,33.954807,1.000000,0.000000,0.000000,17.363970,1.736397,5.948908,-10500.662109,-2625.165527,6522.664062,-16.857903,-6357.240234,-16857.900391,2152.479248,341.057037,432360.343750,12105.703125,1.000000
3092.962402,50.220001,79.542923,436.926086,59.898064,0.577039,6.721830,34.563591,35.211170,1.000000,0.000000,0.000000,17.958593,1.795859,6.178242,-10548.068359,-2637.017090,6527.884766,-16.905310,-6357.240234,-16905.308594,2154.201904,341.330017,433682.031250,12133.000977,1.000000
3094.162598,50.240002,77.367920,436.832581,60.032600,0.596763,6.711528,35.825497,36.448814,1.000000,0.000000,0.000000,18.536963,1.853696,6.403808,-10595.509766,-2648.877441,6533.096680,-16.952751,-6357.240234,-16952.750000,2155.921875,341.602509,435003.312500,12160.253906,1.000000
3095.365723,50.259998,75.346786,436.738892,60.166916,0.615964,6.701202,37.061069,37.662148,1.000000,0.000000,0.000000,19.097015,1.909702,6.624666,-10642.978516,-2660.744629,6538.300293,-17.000217,-6357.240234,-17000.218750,2157.639160,341.874634,436323.937500,12187.460938,1.000000
3096.571777,50.279999,73.476952,436.644928,60.301064,0.634563,6.690851,38.265236,38.845894,1.000000,0.000000,0.000000,19.636469,1.963647,6.839911,-10690.488281,-2672.622070,6543.496582,-17.047729,-6357.240234,-17047.730469,2159.354004,342.146301,437644.187500,12214.632812,1.000000
3097.780029,50.299999,71.755302,436.550781,60.434982,0.652503,6.680477,39.434273,39.996197,1.000000,0.000000,0.000000,20.153696,2.015370,7.048877,-10738.025391,-2684.506348,6548.685059,-17.095264,-6357.240234,-17095.265625,2161.066162,342.417603,438963.843750,12241.759766,1.000000
3098.991211,50.320000,70.098396,436.456451,60.568710,0.670539,6.670079,40.613682,41.157764,1.000000,0.000000,0.000000,20.672085,2.067209,7.259696,-10785.591797,-2696.397949,6553.865723,-17.142832,-6357.240234,-17142.833984,2162.775391,342.688477,440283.187500,12268.848633,1.000000
